,step,err_rate,y0
0,0.0,4.723450183868408,0.2360200136899948
1,100.0,2.115854263305664,0.711921215057373
2,200.0,5.0978827476501465,1.167911410331726
3,300.0,2.5557122230529785,1.5917896032333374
4,400.0,6.2975921630859375,1.9758020639419556
5,500.0,0.22632315754890442,2.3197522163391113
6,600.0,0.12525944411754608,2.631218671798706
7,700.0,0.025717252865433693,2.9379446506500244
8,800.0,0.052420519292354584,3.197256088256836
9,900.0,0.37203195691108704,3.4255082607269287
10,1000.0,0.30868831276893616,3.6341750621795654
11,1100.0,0.29302528500556946,3.81636643409729
12,1200.0,0.0631321519613266,3.960278034210205
13,1300.0,0.014631377533078194,4.0881171226501465
14,1400.0,0.004620198160409927,4.193939685821533
15,1500.0,0.02826823480427265,4.2893242835998535
16,1600.0,0.003919090144336224,4.3745832443237305
17,1700.0,0.010441403836011887,4.43029260635376
18,1800.0,0.002741775242611766,4.472452163696289
19,1900.0,0.07028292864561081,4.502757549285889
20,2000.0,0.039010532200336456,4.526033401489258
