,step,err_rate,y0
0,0.0,4.954195499420166,41.05295181274414
1,100.0,1.1362738609313965,41.841793060302734
2,200.0,0.6838620901107788,42.60710906982422
3,300.0,0.46984347701072693,43.3380126953125
4,400.0,0.4756562113761902,44.063385009765625
5,500.0,0.5141614675521851,44.762271881103516
6,600.0,0.1686362326145172,45.424625396728516
7,700.0,0.11699356883764267,46.06966018676758
8,800.0,0.10687436163425446,46.69345474243164
9,900.0,0.11363257467746735,47.29334259033203
10,1000.0,0.11699944734573364,47.853519439697266
11,1100.0,0.08749451488256454,48.389137268066406
12,1200.0,0.08610919117927551,48.93125915527344
13,1300.0,0.08096756786108017,49.43897247314453
14,1400.0,0.08221770823001862,49.92782974243164
15,1500.0,0.09688429534435272,50.38166046142578
16,1600.0,0.09013056010007858,50.823768615722656
17,1700.0,0.06512418389320374,51.235137939453125
18,1800.0,0.07621770352125168,51.64225769042969
19,1900.0,0.06420987844467163,52.02499771118164
20,2000.0,0.08399523049592972,52.408016204833984
21,2100.0,0.06793732196092606,52.781280517578125
22,2200.0,0.06665585935115814,53.13185119628906
23,2300.0,0.07208683341741562,53.46623229980469
24,2400.0,0.05236276611685753,53.76679611206055
25,2500.0,0.06092147156596184,54.05794143676758
26,2600.0,0.07397542148828506,54.36009979248047
27,2700.0,0.06008682772517204,54.627105712890625
28,2800.0,0.05151984095573425,54.87911605834961
29,2900.0,0.0485185943543911,55.13351058959961
30,3000.0,0.05894093215465546,55.330650329589844
31,3100.0,0.04543396085500717,55.527198791503906
32,3200.0,0.04502390697598457,55.70552062988281
33,3300.0,0.0617467425763607,55.892215728759766
34,3400.0,0.07643548399209976,56.058837890625
35,3500.0,0.07151377201080322,56.20621109008789
36,3600.0,0.05151790753006935,56.34313201904297
37,3700.0,0.05624550208449364,56.45332717895508
38,3800.0,0.04531965032219887,56.54172134399414
39,3900.0,0.057373590767383575,56.625911712646484
40,4000.0,0.04448436573147774,56.695194244384766
