,step,err_rate,y0
0,0.0,2.357344627380371,45.261051177978516
1,100.0,0.44491732120513916,46.03585433959961
2,200.0,0.24799074232578278,46.78130340576172
3,300.0,0.434217631816864,47.48672866821289
4,400.0,0.14994759857654572,48.134708404541016
5,500.0,0.13676723837852478,48.778831481933594
6,600.0,0.19297826290130615,49.39198303222656
7,700.0,0.13070358335971832,49.966880798339844
8,800.0,0.10012082010507584,50.5069580078125
9,900.0,0.09915688633918762,51.02708053588867
10,1000.0,0.09132956713438034,51.526222229003906
11,1100.0,0.10705536603927612,51.98146438598633
12,1200.0,0.07528876513242722,52.429935455322266
13,1300.0,0.07106169313192368,52.85344314575195
14,1400.0,0.08230353146791458,53.241817474365234
15,1500.0,0.0838225930929184,53.634063720703125
16,1600.0,0.07560786604881287,53.97403335571289
17,1700.0,0.05972377955913544,54.302398681640625
18,1800.0,0.06674971431493759,54.627891540527344
19,1900.0,0.06196228414773941,54.9165153503418
20,2000.0,0.059910036623477936,55.187164306640625
21,2100.0,0.07113160192966461,55.47021484375
22,2200.0,0.06049470975995064,55.69816970825195
23,2300.0,0.05540091544389725,55.88667678833008
24,2400.0,0.0606292262673378,56.06486511230469
25,2500.0,0.06821919977664948,56.21895217895508
26,2600.0,0.054993849247694016,56.35829544067383
27,2700.0,0.0613703578710556,56.49585723876953
28,2800.0,0.046350229531526566,56.617855072021484
29,2900.0,0.05163902789354324,56.70798110961914
30,3000.0,0.049033552408218384,56.7705192565918
31,3100.0,0.05180337280035019,56.86531448364258
32,3200.0,0.05990602821111679,56.92491149902344
33,3300.0,0.05311631038784981,56.97793197631836
34,3400.0,0.05614612251520157,56.98655700683594
35,3500.0,0.048761047422885895,57.00366973876953
36,3600.0,0.0514817051589489,57.04737854003906
37,3700.0,0.04383832588791847,57.043067932128906
38,3800.0,0.05103934183716774,57.05595397949219
39,3900.0,0.0493888296186924,57.055702209472656
40,4000.0,0.055529527366161346,57.057254791259766
