,step,err_rate,y0
0,0.0,12.415362358093262,0.16294901072978973
1,100.0,0.9978957176208496,0.6445596814155579
2,200.0,2.5041821002960205,1.0833309888839722
3,300.0,1.3988041877746582,1.4680811166763306
4,400.0,3.4453482627868652,1.8464480638504028
5,500.0,0.08819324523210526,2.2103099822998047
6,600.0,0.07169453054666519,2.532562494277954
7,700.0,0.1864117532968521,2.828507661819458
8,800.0,0.15557755529880524,3.0907866954803467
9,900.0,0.7489348649978638,3.3028676509857178
10,1000.0,0.01939634419977665,3.545452356338501
11,1100.0,0.0069240378215909,3.7461934089660645
12,1200.0,0.05401480570435524,3.8873493671417236
13,1300.0,0.07125168293714523,4.030622482299805
14,1400.0,0.002524795476347208,4.143012523651123
15,1500.0,0.012973847799003124,4.234278202056885
16,1600.0,0.0651596263051033,4.318345069885254
17,1700.0,0.015400927513837814,4.404106616973877
18,1800.0,0.1283128410577774,4.4575018882751465
19,1900.0,0.21493308246135712,4.492182731628418
20,2000.0,0.4543086290359497,4.530151844024658
