,step,err_rate,y0
0,0.0,0.9464278221130371,49.98822784423828
1,100.0,0.46899881958961487,50.7509880065918
2,200.0,0.22481957077980042,51.43497848510742
3,300.0,0.18842238187789917,52.11354446411133
4,400.0,0.10498958081007004,52.72805404663086
5,500.0,0.09831023216247559,53.31168746948242
6,600.0,0.08675605803728104,53.84119415283203
7,700.0,0.11318575590848923,54.29997634887695
8,800.0,0.09139799326658249,54.69352340698242
9,900.0,0.08143212646245956,55.076663970947266
10,1000.0,0.14670003950595856,55.41023254394531
11,1100.0,0.10546436160802841,55.68625259399414
12,1200.0,0.08538651466369629,55.93425750732422
13,1300.0,0.07281007617712021,56.207027435302734
14,1400.0,0.09127258509397507,56.43049621582031
15,1500.0,0.06102416291832924,56.55813217163086
16,1600.0,0.059316493570804596,56.664669036865234
17,1700.0,0.05519698187708855,56.76544952392578
18,1800.0,0.05352473258972168,56.8423957824707
19,1900.0,0.055926986038684845,56.91140365600586
20,2000.0,0.05446689575910568,56.9851188659668
21,2100.0,0.0517096072435379,57.021846771240234
22,2200.0,0.05367199704051018,57.02231979370117
23,2300.0,0.052658919245004654,57.04827880859375
24,2400.0,0.0542425699532032,57.04560852050781
25,2500.0,0.057127974927425385,57.039451599121094
26,2600.0,0.09223764389753342,57.05368423461914
27,2700.0,0.18240013718605042,57.102760314941406
28,2800.0,0.23380324244499207,57.087989807128906
29,2900.0,0.5143470168113708,57.08466339111328
30,3000.0,0.9045339226722717,57.09164810180664
31,3100.0,2.5120837688446045,57.061378479003906
32,3200.0,5.071410179138184,57.00273132324219
33,3300.0,6.753632545471191,57.10274124145508
34,3400.0,3.7434592247009277,57.02857971191406
35,3500.0,1.817816972732544,57.04547119140625
36,3600.0,0.37834179401397705,56.98719787597656
37,3700.0,0.20577087998390198,56.9981575012207
38,3800.0,0.08177024871110916,57.06049346923828
39,3900.0,0.04305358603596687,57.080810546875
40,4000.0,0.04320577532052994,57.09263610839844
